play,act,scene,speaker,original_sentence,pronoun,resolved_to,resolved_sentence,gender_group,resolution_source
A MIDSUMMER NIGHT'S DREAM,4,1,OBERON,"When I had at my pleasure taunted her, And she in mild terms begg'd my patience, I then did ask of her her changeling ch",she,TITANIA,"When I had at my pleasure taunted TITANIA, And TITANIA in mild terms begg'd my patience, I then did ask of her her chang",female,relationship-graph
A MIDSUMMER NIGHT'S DREAM,4,1,OBERON,"When I had at my pleasure taunted her, And she in mild terms begg'd my patience, I then did ask of her her changeling ch",she,TITANIA,"When I had at my pleasure taunted TITANIA, And TITANIA in mild terms begg'd my patience, I then did ask of her her chang",female,relationship-graph
A MIDSUMMER NIGHT'S DREAM,4,1,OBERON,"When I had at my pleasure taunted her, And she in mild terms begg'd my patience, I then did ask of her her changeling ch",him,PUCK,"When I had at my pleasure taunted TITANIA, And TITANIA in mild terms begg'd my patience, I then did ask of her her chang",male,relationship-graph
A MIDSUMMER NIGHT'S DREAM,4,1,OBERON,"And, gentle Puck, take this transformèd scalp From off the head of this Athenian swain, That he awaking when the other d",he,PUCK,"And, gentle Puck, take this transformèd scalp From off the head of this Athenian swain, That PUCK awaking when the other",male,relationship-graph
A MIDSUMMER NIGHT'S DREAM,4,1,EGEUS,"They would have stol'n away, they would, Demetrius, Thereby to have defeated you and me: You of your wife, and me of my ",she,HERMIA,"They would have stol'n away, they would, Demetrius, Thereby to have defeated you and me: You of your wife, and me of my ",female,relationship-graph
A MIDSUMMER NIGHT'S DREAM,4,1,DEMETRIUS,"To her, my lord, Was I betroth'd ere",her,HERMIA,"To HERMIA, my lord, Was I betroth'd ere",female,intra-utterance
A MIDSUMMER NIGHT'S DREAM,5,1,HIPPOLYTA,He says they can do nothing in this kind.,He,THESEUS,THESEUS says they can do nothing in this kind.,male,relationship-graph
A MIDSUMMER NIGHT'S DREAM,5,1,HIPPOLYTA,"Indeed he hath played on this prologue like a child on a recorder; a sound, but not in government.",he,THESEUS,"Indeed THESEUS hath played on this prologue like a child on a recorder; a sound, but not in government.",male,relationship-graph
A MIDSUMMER NIGHT'S DREAM,5,1,THESEUS,"The trusty Thisbe, coming first by night, Did scare away, or rather did affright; And as she fled, her mantle she did fa",she,HIPPOLYTA,"The trusty Thisbe, coming first by night, Did scare away, or rather did affright; And as HIPPOLYTA fled, her mantle she ",female,relationship-graph
A MIDSUMMER NIGHT'S DREAM,5,1,THESEUS,"The trusty Thisbe, coming first by night, Did scare away, or rather did affright; And as she fled, her mantle she did fa",she,HIPPOLYTA,"The trusty Thisbe, coming first by night, Did scare away, or rather did affright; And as HIPPOLYTA fled, her mantle HIPP",female,relationship-graph
A MIDSUMMER NIGHT'S DREAM,5,1,HIPPOLYTA,Would he would change!,he,THESEUS,Would THESEUS would change!,male,relationship-graph
A MIDSUMMER NIGHT'S DREAM,5,1,THESEUS,She will find him by starlight.,She,HIPPOLYTA,HIPPOLYTA will find him by starlight.,female,relationship-graph
A MIDSUMMER NIGHT'S DREAM,5,1,THESEUS,"Here she comes, and her passion ends the play.",she,HIPPOLYTA,"Here HIPPOLYTA comes, and her passion ends the play.",female,relationship-graph
A MIDSUMMER NIGHT'S DREAM,5,1,DEMETRIUS,"A mote will turn the balance, which Pyramus, which Thisbe, is the better: he for a man, God warrant us; she for a woman,",she,HERMIA,"A mote will turn the balance, which Pyramus, which Thisbe, is the better: he for a man, God warrant us; HERMIA for a wom",female,relationship-graph
A MIDSUMMER NIGHT'S DREAM,5,1,LYSANDER,She hath spied him already with those sweet eyes.,She,HERMIA,HERMIA hath spied him already with those sweet eyes.,female,relationship-graph
A MIDSUMMER NIGHT'S DREAM,5,1,DEMETRIUS,"And thus she means, videlicet—",she,HERMIA,"And thus HERMIA means, videlicet—",female,relationship-graph
