play,act,scene,speaker,original_sentence,pronoun,resolved_to,resolved_sentence,gender_group,resolution_source
MACBETH,5,7,MACBETH,"I cannot fly, But, bear-like I must fight the course.—What's he That was not born of woman?",he,LADY MACBETH,"I cannot fly, But, bear-like I must fight the course.—What's LADY MACBETH That was not born of woman?",male,relationship-graph
MACBETH,5,7,YOUNG SIWARD,The devil himself could not pronounce a title More hateful to mine ear.,himself,SIWARD,The devil SIWARD could not pronounce a title More hateful to mine ear.,male,relationship-graph
MACBETH,5,7,MACDUFF,"Let me find him, Fortune!",him,LADY MACDUFF,"Let me find LADY MACDUFF, Fortune!",male,relationship-graph
MACBETH,5,8,MACBETH,"Before my body I throw my warlike shield: lay on, Macduff; And damn'd be him that first cries, ""Hold, enough!""",him,LADY MACBETH,"Before my body I throw my warlike shield: lay on, Macduff; And damn'd be LADY MACBETH that first cries, ""Hold, enough!""",male,relationship-graph
MACBETH,5,8,ROSS,"Your son, my lord, has paid a soldier's debt: He only liv'd but till he was a man; The which no sooner had his prowess c",He,DUNCAN,"Your son, my lord, has paid a soldier's debt: DUNCAN only liv'd but till he was a man; The which no sooner had his prowe",male,relationship-graph
MACBETH,5,8,ROSS,"Your son, my lord, has paid a soldier's debt: He only liv'd but till he was a man; The which no sooner had his prowess c",he,DUNCAN,"Your son, my lord, has paid a soldier's debt: DUNCAN only liv'd but till DUNCAN was a man; The which no sooner had his p",male,relationship-graph
MACBETH,5,8,ROSS,"In the unshrinking station where he fought, But like a man he died.",he,DUNCAN,"In the unshrinking station where DUNCAN fought, But like a man he died.",male,relationship-graph
MACBETH,5,8,ROSS,"In the unshrinking station where he fought, But like a man he died.",he,DUNCAN,"In the unshrinking station where DUNCAN fought, But like a man DUNCAN died.",male,relationship-graph
MACBETH,5,8,SIWARD,Then he is dead?,he,YOUNG SIWARD,Then YOUNG SIWARD is dead?,male,relationship-graph
MACBETH,5,8,SIWARD,Had he his hurts before?,he,YOUNG SIWARD,Had YOUNG SIWARD his hurts before?,male,relationship-graph
MACBETH,5,8,SIWARD,"Why then, God's soldier be he!",he,YOUNG SIWARD,"Why then, God's soldier be YOUNG SIWARD!",male,relationship-graph
MACBETH,5,8,MALCOLM,"He's worth more sorrow, And that I'll spend for him.",He,DUNCAN,"DUNCAN's worth more sorrow, And that I'll spend for him.",male,relationship-graph
MACBETH,5,8,MALCOLM,"He's worth more sorrow, And that I'll spend for him.",him,DUNCAN,"DUNCAN's worth more sorrow, And that I'll spend for DUNCAN.",male,relationship-graph
MACBETH,5,8,SIWARD,He's worth no more.,He,YOUNG SIWARD,YOUNG SIWARD's worth no more.,male,relationship-graph
MACBETH,5,8,SIWARD,They say he parted well and paid his score:,he,YOUNG SIWARD,They say YOUNG SIWARD parted well and paid his score:,male,relationship-graph
